Timestamp,Open,Close,Low,High,Volume_(BTC),Volume_(Currency),Weighted_Price,hash_rate,Search_volume,Block_size,Difficulty,active_addresses,Block_time,Average fees,mining_profitability,Transactions,Tweets_volume
2017-02-10,985.71,996.08,950.0,1010.68,10731.290069050012,10491584.370202117,996.09057401,3105959.481,5.0,967462.0,422170566884.0,574235,9.796,0.451,0.592,301642,26096
2017-02-11,995.49,1012.4,987.62,1020.0,4472.512616750008,4509154.726427939,1012.4,2917083.5666132006,5.0,963578.0,422170566884.0,546267,10.36,0.447,0.612,262547,26759
2017-02-12,1011.01,1000.73,991.98,1011.97,2683.997358280003,2690265.369836263,1000.5147659,2959055.99203,4.0,872376.0,422170566884.0,476601,10.286,0.431,0.635,237604,27211
2017-02-13,1000.73,1000.79,975.1,1007.89,4547.260368509998,4522130.779680045,1000.79,3420752.671640001,4.0,910379.0,422170566884.0,557770,8.834,0.472,0.672,288127,24621
2017-02-14,1000.74,1008.88,987.97,1019.0,6761.108063089999,6806110.342054318,1008.88,3546669.94789663,4.0,884650.0,422170566884.0,591792,8.521,0.449,0.613,314915,27568
2017-02-15,1008.88,1011.53,1000.97,1013.8,3095.660000029997,3123812.2150183083,1011.5182038,2917083.56661,4.0,940005.0,422170566884.0,564627,10.36,0.458,0.614,294647,26945
2017-02-16,1011.53,1032.7,1010.75,1043.21,5996.104129889997,6170238.858899531,1032.9014705,3189904.33184,4.0,973865.0,422170566884.0,556662,9.536,0.614,0.676,283052,24357
2017-02-17,1032.91,1055.46,1031.98,1064.99,6085.022606050006,6386285.160902118,1055.3129731,3168918.11912658,4.0,968992.0,422170566884.0,605463,9.536,0.541,0.689,319616,26355
2017-02-18,1055.75,1056.4,1046.14,1068.99,4474.949306230003,4745831.611629902,1056.4,3330515.74407,4.0,961896.0,432892501851.0,611856,9.536,0.562,0.649,285992,21344
2017-02-19,1056.4,1051.8,1039.07,1061.9,2270.8499116000007,2388775.4121022825,1051.8,2936112.56385,5.0,930799.0,440779902287.0,516961,10.746,0.54,0.592,251587,19946
2017-02-20,1051.8,1084.0,1044.39,1089.99,3664.373685959998,3902660.353744174,1083.9924309,3242870.59291391,5.0,951246.0,440779902287.0,569795,9.73,0.595,0.707,282580,26113
2017-02-21,1084.0,1124.62,1077.0,1126.86,8395.473715989994,9273663.177472169,1124.6101156,3023757.71501,5.0,949585.0,440779902287.0,588449,10.435,0.651,0.663,278952,25187
2017-02-22,1124.83,1130.01,1098.16,1143.0,11673.089265660004,13146726.038943624,1130.0138502,3045669.0028,5.0,977077.0,440779902287.0,557307,10.435,0.719,0.693,282056,26751
2017-02-23,1130.02,1188.11,1120.73,1193.92,11753.238560180003,13558056.02748755,1182.0845718,3286693.16849383,5.0,960629.0,440779902287.0,599019,9.6,0.74,0.786,325763,27929
2017-02-24,1183.53,1180.14,1091.1,1220.0,19598.23102575997,23023500.2032445,1180.2094883,3637273.77313,5.0,971096.0,440779902287.0,667890,8.834,0.777,0.757,343642,37286
2017-02-25,1180.05,1152.2,1127.0,1184.73,6238.437630390004,7226444.76956443,1151.8006028,3659185.06092,5.0,966249.0,440779902287.0,610532,8.623,0.682,0.732,326354,24005
2017-02-26,1152.11,1179.05,1133.0,1184.97,3536.486214339995,4127618.0832086974,1179.1059195,3900209.22661268,6.0,921668.0,440779902287.0,592232,8.09,0.705,0.721,265025,27326
2017-02-27,1180.46,1194.64,1169.0,1197.99,4640.773589769995,5511306.897061625,1194.5195625,3155225.44175,6.0,945066.0,440779902287.0,556794,10.0,0.812,0.656,284411,24703
2017-02-28,1194.64,1191.21,1176.27,1209.99,7562.474094790003,9017082.514668033,1191.1627938,3352427.03186,6.0,968151.0,440779902287.0,604428,9.412,0.832,0.783,325261,23501
2017-03-01,1191.16,1226.39,1188.3,1231.0,6013.0658229,7276140.327974955,1226.8823409,3155225.44175408,6.0,979063.0,440779902287.0,590693,10.0,0.875,0.739,315739,25248
2017-03-02,1228.0,1257.6,1215.0,1283.25,7762.732439080008,9679539.505563851,1255.1477993,3440072.18302,6.0,955529.0,440779902287.0,610153,9.172,0.948,0.81,329271,28277
2017-03-03,1256.32,1285.33,1255.0,1298.0,7545.477203120007,9615648.420257106,1285.33,3458650.323190001,6.0,985207.0,445545600359.0,641410,9.536,0.978,0.853,337159,31848
2017-03-04,1287.38,1260.0,1230.0,1289.55,4951.232105020012,6237601.902554789,1260.2785452,3069265.84971519,6.0,985821.0,460769358091.0,529068,10.909,1.054,0.69,265648,24535
2017-03-05,1260.0,1273.0,1240.0,1275.0,3026.0173946600244,3809526.435531131,1272.4607142999996,3367030.44708,7.0,983218.0,460769358091.0,612220,9.796,0.974,0.813,280592,22507
2017-03-06,1269.98,1278.49,1251.0,1285.0,4249.647938110001,5420772.932812523,1278.49,3252505.60194,7.0,965450.0,460769358091.0,563092,10.141,1.058,0.781,287589,29476
2017-03-07,1278.49,1233.05,1175.97,1281.62,14450.037936829982,17887749.608948506,1233.05,3504460.26124197,7.0,974779.0,460769358091.0,651489,9.412,1.03,0.81,327749,31214
2017-03-08,1233.86,1150.05,1145.5,1245.49,13399.438209159996,15905595.44813346,1149.4408529999996,3252505.60194,7.0,979344.0,460769358091.0,626813,10.141,0.942,0.684,296966,28463
2017-03-09,1149.34,1190.89,1135.01,1208.0,7654.738349240002,9019820.3177962,1190.92125,3389935.4161,7.0,991715.0,460769358091.0,622875,9.73,0.916,0.736,303484,29362
2017-03-10,1190.99,1116.97,975.0,1350.0,33467.943558049985,38830456.29185576,1112.6610486,3573175.16832514,7.0,991738.0,460769358091.0,649333,9.231,1.005,0.766,308326,36952
2017-03-11,1111.55,1176.55,1106.51,1198.0,7346.786992700008,8529224.302650671,1176.5569650999996,3412840.38513,7.0,997493.0,460769358091.0,603874,9.664,0.906,0.725,280532,30193
2017-03-12,1176.58,1226.62,1170.9,1241.85,5793.908515829995,7003314.406207271,1226.62,3550270.1993,6.0,960064.0,460769358091.0,507337,9.29,1.031,0.7,220955,26226
2017-03-13,1226.42,1242.46,1215.43,1249.02,5637.362962660004,6963555.135513662,1242.2636071,3321220.50902016,6.0,982789.0,460769358091.0,582164,9.931,0.994,0.709,272934,27414
2017-03-14,1242.46,1245.86,1226.5,1260.0,5745.496508840003,7156458.547373958,1245.7503523,3573175.16833,6.0,962366.0,460769358091.0,669199,9.231,1.024,0.804,310239,27110
2017-03-15,1245.82,1257.32,1238.32,1260.0,3930.500225259993,4920843.355981825,1256.1646280999996,3252505.60194,6.0,983901.0,460769358091.0,620597,10.141,1.008,0.744,292292,25560
2017-03-16,1258.75,1172.62,1130.0,1258.96,15246.552760220018,18265147.56091817,1172.8726859,3504460.26124197,6.0,988177.0,460769358091.0,410410,9.412,0.986,0.791,326881,26412
2017-03-17,1172.0,1071.02,1063.0,1173.23,16704.5732203,18711161.793145303,1071.02,3641704.8372,6.0,995466.0,469886043904.0,662121,9.351,0.947,0.655,292042,28612
2017-03-18,1068.16,969.4,944.36,1099.0,21292.60430848,21545879.41061744,967.80732401,3712647.13922,6.0,941963.0,475705205062.0,647693,9.172,0.856,0.584,263373,25964
2017-03-19,969.4,1017.97,969.4,1063.7,12201.861411559994,12333561.007462936,1017.9019398,3925474.04529489,6.0,888973.0,475705205062.0,617858,8.727,0.797,0.655,269171,26859
2017-03-20,1012.88,1035.96,1010.01,1053.0,7497.911034140005,7764665.808576611,1035.9641902,3216051.02506,6.0,977304.0,475705205062.0,250634,10.588,0.905,0.578,276897,30480
2017-03-21,1036.23,1114.39,1034.92,1117.9,11125.495395139991,12068049.719898596,1114.3279209,3357935.62911,6.0,981921.0,475705205062.0,617255,10.141,0.94,0.658,287913,29659
2017-03-22,1114.39,1037.56,988.0,1114.39,14521.256356599992,15061002.627882546,1036.2329281,3807236.87525589,6.0,982014.0,475705205062.0,676136,9.057,0.892,0.68,316434,32507
2017-03-23,1037.6,1029.65,1010.69,1054.4,5916.995392860011,6134595.752786451,1029.2984476,3499820.23315,6.0,965006.0,475705205062.0,598006,9.73,0.856,0.611,287723,39969
2017-03-24,1030.84,929.06,920.0,1032.0,16072.417083260012,15697051.681288917,929.56168133,4161948.38537,6.0,869855.0,475705205062.0,645206,8.182,0.798,0.618,289345,30279
2017-03-25,928.1,956.02,891.33,963.36,13507.43542088001,12469646.94670163,956.02,3145108.72303748,6.0,939842.0,475705205062.0,558708,10.827,0.701,0.463,242842,29728
2017-03-26,956.02,960.0,937.52,997.0,9012.917651110009,8743359.973203143,959.61064,3925474.04529,5.0,674712.0,475705205062.0,533165,8.727,0.678,0.625,219338,23985
2017-03-27,959.08,1039.92,952.95,1043.0,8687.087115239998,8753826.091671774,1039.7661538,3121461.28903,5.0,900867.0,475705205062.0,513215,10.909,0.842,0.508,232159,25216
2017-03-28,1039.09,1043.99,1014.9,1068.26,9115.517124880003,9538479.545295645,1043.8982514,3665352.27120909,5.0,985601.0,475705205062.0,688370,9.29,0.829,0.646,293846,26462
2017-03-29,1042.83,1035.96,1008.16,1059.43,9379.719320210012,9675900.397788877,1035.4102575,3263345.89308,5.0,973087.0,475705205062.0,599767,10.435,0.777,0.596,283793,24593
2017-03-30,1037.29,1033.7,1017.14,1050.17,8645.377870809996,8919386.17862731,1033.711322,4073274.0332,5.0,962467.0,482855238677.0,643514,8.78,0.731,0.63,288624,25723
2017-03-31,1033.79,1070.31,1031.43,1081.0,12058.788094560006,12711331.62186866,1070.8575885,3352999.96635355,5.0,960445.0,499635929817.0,564448,10.667,0.886,0.549,259268,24542
2017-04-01,1071.34,1083.94,1061.64,1097.0,5209.128362620002,5617315.774568249,1083.8919955999995,3278488.85599,5.0,967072.0,499635929817.0,605586,10.909,0.807,0.596,255739,21680
2017-04-02,1083.95,1078.01,1066.49,1100.0,7639.896216710002,8274688.322925276,1077.5895043,3924251.81247,5.0,824191.0,499635929817.0,599975,9.114,0.807,0.638,244045,21011
2017-04-03,1076.59,1144.77,1076.19,1152.0,11076.862730589995,12487637.629531397,1145.7807895,4371318.47465352,5.0,878204.0,499635929817.0,669406,8.182,0.869,0.661,287965,25315
2017-04-04,1146.42,1143.0,1118.85,1162.93,7420.866238199992,8471842.70356448,1142.1609613,3104629.59848,5.0,977778.0,499635929817.0,587885,11.52,0.894,0.554,255890,26979
2017-04-05,1143.0,1134.58,1111.0,1145.0,5588.976408240003,6299621.447736324,1134.8687618,4023599.95962,5.0,966776.0,499635929817.0,668462,8.889,0.843,0.707,316393,28967
2017-04-06,1134.86,1190.85,1134.36,1201.37,9134.295597620014,10690571.43428851,1190.7929996,3651044.4078072,5.0,977662.0,499635929817.0,635050,9.796,0.889,0.643,290318,28251
2017-04-07,1190.72,1190.66,1176.0,1202.0,5450.272714260002,6486716.496426971,1190.66,4023599.95962,5.0,977503.0,499635929817.0,643828,8.889,0.906,0.712,295301,29445
2017-04-08,1190.66,1184.03,1166.66,1197.3,2720.7982273399944,3224244.361426389,1184.03,3402674.03993,5.0,974347.0,499635929817.0,557779,10.511,0.899,0.564,226822,23272
2017-04-09,1184.05,1206.2,1173.98,1216.87,4817.424248739995,5764973.907297699,1206.2518404999996,3949088.84926085,5.0,925379.0,499635929817.0,587557,9.057,0.843,0.688,238127,22661
2017-04-10,1205.2,1209.25,1195.0,1219.71,3656.816312959999,4416613.866924663,1209.8066667,3675881.4446,5.0,917483.0,499635929817.0,597574,9.796,0.872,0.672,273237,26562
2017-04-11,1209.99,1218.99,1198.02,1229.0,3487.753108139997,4229830.763071291,1218.9808661,4147785.14356,5.0,962749.0,499635929817.0,675469,8.623,0.892,0.695,307726,28441
2017-04-12,1218.99,1212.17,1208.0,1224.57,3475.194625709995,4224875.802704092,1212.17,3526859.22386818,5.0,982484.0,499635929817.0,613209,10.141,0.93,0.639,277951,29250
2017-04-13,1212.16,1172.91,1141.0,1219.45,7135.302956500001,8410788.791832471,1172.8242857,3287972.00662,5.0,972897.0,517807877352.0,550895,11.339,1.129,0.601,228552,27278
2017-04-14,1172.56,1170.34,1142.0,1193.0,8982.767896350013,10475652.876035606,1170.34,3598646.52693,5.0,995026.0,520808749422.0,637706,10.36,0.962,0.708,290069,25953
2017-04-15,1169.53,1173.45,1165.0,1192.5,1804.450796799998,2128067.8192944536,1173.0429675,3909321.04724491,5.0,991618.0,520808749422.0,616837,9.6,0.885,0.639,270555,22135
2017-04-16,1171.0,1162.31,1150.0,1179.3,2663.9902830400006,3094769.46376814,1161.1407264,3779873.33045,5.0,927336.0,520808749422.0,528726,9.863,0.891,0.618,211683,23562
2017-04-17,1162.31,1176.54,1161.0,1192.5,3568.8250747700004,4210491.809888661,1176.6024103,3572756.98357,5.0,930704.0,520808749422.0,534542,10.435,0.878,0.602,245046,28015
2017-04-18,1176.59,1202.58,1175.95,1210.0,5514.182404510008,6636782.793194724,1202.58,3779873.33044872,5.0,955457.0,520808749422.0,305264,9.863,0.885,0.698,302945,28770
2017-04-22,1243.6,1233.2,1199.0,1247.15,4173.283214720001,5126960.214731327,1233.2,3753983.78709,5.0,972950.0,520808749422.0,597061,9.931,0.841,0.63,268567,27203
2017-04-23,1231.85,1241.99,1223.42,1248.99,2604.721965240004,3219987.142712509,1241.99,3961100.13396,5.0,947548.0,520808749422.0,552828,9.412,0.868,0.666,244886,25203
2017-04-24,1242.0,1253.58,1234.0,1254.0,3048.68890003,3788507.31896689,1253.58,3210303.37654549,5.0,963007.0,520808749422.0,535749,11.613,1.062,0.565,222547,29644
2017-04-25,1253.57,1269.0,1251.07,1280.0,5249.773533180011,6651231.265353933,1270.1714470000004,3831652.41717,5.0,965927.0,520808749422.0,617338,9.73,1.059,0.807,325239,33008
2017-04-26,1271.4,1287.99,1265.0,1330.0,8707.639042450004,11266221.162516331,1287.9673606,3961100.13396,5.0,971772.0,520808749422.0,657283,9.412,0.982,0.709,334318,29463
2017-04-27,1287.92,1331.53,1285.0,1342.02,6669.9874683200105,8810060.90602136,1331.499739,3814281.63369607,5.0,967535.0,521839702600.0,586559,9.796,1.136,0.715,297737,32051
2017-04-28,1331.0,1330.7,1299.0,1347.02,8234.275543700001,10882526.400369952,1330.9169091,3528859.19852,5.0,996592.0,521974519554.0,582496,10.588,1.085,0.717,305135,28213
2017-04-29,1333.93,1333.0,1316.0,1342.8,3927.450614820004,5226089.446671591,1335.8325075,4488916.48047,5.0,971487.0,521974519554.0,711671,8.324,1.003,0.784,341146,25838
2017-04-30,1336.77,1350.21,1315.68,1356.0,3536.1758110999986,4718587.814299528,1350.21,3918071.61012318,7.0,971811.0,521974519554.0,600660,9.536,0.947,0.667,281338,27459
2017-05-01,1348.88,1390.86,1341.22,1425.0,8604.414932070002,11923132.223653069,1392.3557571,3892124.11602,7.0,977338.0,521974519554.0,576293,9.6,1.074,0.725,294636,34936
2017-05-02,1390.86,1447.75,1388.0,1481.73,8920.689857930001,12836209.766719962,1447.6456426,4099704.06887,7.0,980155.0,521974519554.0,680926,9.114,1.177,0.814,333003,35501
2017-05-03,1447.75,1503.22,1431.02,1516.04,11077.589487199988,16380266.843259197,1503.7153232,3425069.22209443,7.0,995208.0,521974519554.0,588869,10.909,1.226,0.734,295017,31179
2017-05-04,1503.25,1537.23,1444.94,1623.01,19548.529736730008,30115422.58083747,1537.2226599,4359179.00994,7.0,970964.0,521974519554.0,753229,8.571,1.314,0.947,354569,34255
2017-05-05,1537.36,1514.9,1495.0,1609.0,15603.684366159989,24257672.4976545,1514.9,3347226.73977,7.0,961163.0,521974519554.0,564794,11.163,1.501,0.74,267064,29857
2017-05-06,1515.39,1558.02,1505.0,1578.97,7901.142840100002,12179087.264485734,1558.02,4359179.00993837,7.0,964850.0,521974519554.0,784841,8.571,1.25,0.895,362854,25032
2017-05-07,1554.04,1554.01,1525.0,1565.0,7667.78585112999,11809645.33434876,1554.0363828,4333231.51583,9.0,964754.0,521974519554.0,674255,8.623,1.352,0.856,315844,26713
2017-05-08,1554.38,1649.54,1554.38,1653.97,19262.35352625003,30652223.05693486,1649.54,4670548.93922,9.0,968061.0,521974519554.0,758420,8.0,1.388,0.936,364916,29244
2017-05-09,1649.55,1720.28,1616.05,1760.4,16807.733232269995,28741490.6425124,1718.2136947,4021861.58655028,9.0,987704.0,521974519554.0,672124,9.29,1.548,0.872,332724,44121
2017-05-10,1720.26,1772.58,1682.0,1794.21,11265.378638289993,19697560.66300841,1774.448002,4119773.00241,9.0,960083.0,555092980098.0,619011,9.73,1.677,0.904,311243,40934
2017-05-11,1774.52,1828.45,1745.01,1892.0,14740.219326380007,26997283.108445518,1828.5408171,3757901.04949,9.0,961160.0,559970892891.0,615560,10.667,1.708,0.837,294608,35505
2017-05-12,1830.85,1691.51,1650.0,1832.0,17062.84462773,29856372.54189028,1691.546832,4286790.82682718,9.0,954498.0,559970892891.0,662980,9.351,1.788,1.009,317544,35985
2017-05-13,1690.33,1776.89,1601.46,1785.82,10532.234513430005,17797259.4554602,1776.89,4398136.04311,9.0,955007.0,559970892891.0,700155,9.114,1.556,0.901,329108,33174
2017-05-14,1776.8,1784.0,1753.0,1815.0,4816.732088149998,8585557.393189138,1783.8486727000004,4565153.86753,12.0,975003.0,559970892891.0,799756,8.78,1.432,0.919,368934,40474
2017-05-15,1782.3,1705.48,1682.56,1784.0,13316.802178140008,22951575.79289958,1707.0067103,4732171.69195208,12.0,970629.0,559970892891.0,701202,8.471,1.713,0.882,329059,32997
2017-05-16,1706.07,1700.01,1641.22,1750.0,16554.088580199965,28255380.01887522,1700.6589568,3674392.13728,12.0,973878.0,559970892891.0,543062,10.909,2.51,0.808,233845,35688
2017-05-17,1700.01,1782.99,1670.01,1840.42,17797.31852412,31598676.87477932,1782.4642553,4314627.1309,12.0,981799.0,559970892891.0,688862,9.29,2.74,1.105,317372,33543
2017-05-18,1779.0,1878.99,1766.33,1881.8,11916.123390699977,21766168.12521736,1878.970572,3952755.1779835,12.0,974527.0,559970892891.0,665980,10.141,2.494,0.942,288762,33534
2017-05-19,1879.0,1958.0,1874.99,1969.99,14124.618314950008,27218796.917619288,1958.8738479000008,4565153.86753,12.0,971178.0,559970892891.0,695947,8.78,2.667,1.169,319338,34239
2017-05-20,1959.09,2013.99,1914.0,2021.0,12309.947473539998,24248476.486186933,2019.7309585,4592990.1716,12.0,967130.0,559970892891.0,731296,8.727,2.186,1.035,352640,32852
2017-05-21,2013.99,2017.55,1961.52,2063.11,6755.834368549989,13647083.741826627,2017.55,4091936.69833503,19.0,990281.0,559970892891.0,702995,9.796,2.214,1.04,325910,34900
2017-05-22,2017.55,2099.97,2001.0,2230.34,16338.535406349984,34535101.533057936,2099.97,4064100.39426,19.0,966717.0,559970892891.0,672718,9.863,2.667,1.179,327722,44720
2017-05-23,2088.76,2264.23,2088.45,2275.0,14138.919668349994,31139771.523539893,2265.7884402,4976737.78165,19.0,978602.0,584152236546.0,781781,8.571,2.813,1.217,367542,48940
2017-05-24,2265.9,2420.29,2264.64,2481.75,22144.598201099943,52782234.68474464,2419.8579743,4562009.63318118,19.0,970465.0,595921917085.0,703528,9.351,3.324,1.232,338488,47492
2017-05-25,2420.29,2292.53,2221.0,2760.1,32964.76142591003,83028907.048817,2281.2571757,4828620.58577,19.0,976793.0,595921917085.0,716690,8.834,3.661,1.345,349951,51057
2017-05-26,2277.01,2279.82,2060.0,2599.12,28326.822014430025,66466402.58248149,2280.1570408,4532386.194,19.0,958692.0,595921917085.0,715227,9.412,3.351,1.206,333187,49914
2017-05-27,2280.7,2042.0,1850.0,2339.94,26216.27512690001,54113571.78118583,2037.1191088,4976737.78165219,19.0,991378.0,595921917085.0,740964,8.571,3.285,1.189,331746,39077
2017-05-28,2042.89,2178.81,2041.48,2313.96,15375.21812611001,33655092.719344266,2176.4518943000007,4887867.46412,12.0,977899.0,595921917085.0,722868,8.727,2.954,1.045,307978,33992
2017-05-29,2172.54,2292.1,2110.0,2350.0,12129.278085879998,27376000.71387934,2290.2519083,4473139.31565,12.0,977818.0,595921917085.0,287271,9.536,3.399,1.16,321487,41046
2017-05-30,2290.18,2203.51,2160.0,2339.08,13888.850972990003,31434633.575952694,2211.6208367,5302595.6125937,12.0,980520.0,595921917085.0,739891,8.045,3.82,1.26,347782,41624
2017-05-31,2201.7,2298.01,2154.28,2334.0,16279.29243150002,36862481.12608598,2298.4238037,4858244.02495,12.0,976614.0,595921917085.0,723331,8.78,3.967,1.131,321470,47749
2017-06-01,2298.01,2413.63,2296.81,2456.39,18401.663601249995,43990417.87129445,2412.7639468,5035984.66001,12.0,977664.0,595921917085.0,719043,8.471,4.245,1.304,319539,39409
2017-06-02,2413.58,2488.94,2370.03,2489.0,12428.70059429002,30186115.45527449,2488.94,4325022.11976917,12.0,981906.0,595921917085.0,666124,9.863,4.181,1.175,271393,35997
2017-06-03,2488.94,2540.94,2445.0,2584.34,10810.584689250014,27295110.64476845,2536.1152945,5687700.32189,12.0,980970.0,595921917085.0,802291,7.5,4.47,1.425,305128,30857
2017-06-04,2538.1,2530.27,2460.0,2569.0,8828.624942809998,22263365.05386362,2529.7964413000004,5432357.04185,12.0,982276.0,628336862171.0,631077,8.944,4.175,1.182,265883,38571
2017-06-05,2530.27,2698.0,2525.28,2699.35,12221.44480599998,31919212.31715301,2698.9240272,5533581.08610618,12.0,964347.0,678760110083.0,641367,8.78,4.256,1.191,289766,38632
2017-06-06,2698.0,2880.74,2689.4,2933.0,26695.67081758,75249106.77695984,2878.630261,5094943.56099,12.0,989961.0,678760110083.0,707787,9.536,4.855,1.204,297265,51736
2017-06-07,2875.71,2683.03,2612.5,2893.28,16967.043535720026,47205426.4400727,2686.355814400001,5567322.43419,12.0,992040.0,678760110083.0,772650,8.727,5.504,1.469,339555,43821
2017-06-08,2680.24,2806.0,2613.13,2815.0,13251.40544911,36430027.30175276,2806.033986300001,5567322.4341922,12.0,969731.0,678760110083.0,714351,8.727,4.381,1.244,307212,37910
2017-06-09,2805.46,2822.32,2780.43,2868.23,8036.313569409995,22701156.242324367,2823.6452884,5094943.56099,12.0,973457.0,678760110083.0,637712,9.536,4.541,1.273,282033,38824
